review_id,asin,review_text,review_score
AW5JSQCHC2ZJO,B003UKM9CO,"I used to own the Oral-b Sonic and had used it for the past three years.  I loved it.  It worked great until my son knocked it off the counter.  Anyway, I was very happy to have a chance to try out the Pro Care 1000.  It actually seems to be a bit stronger than my old Sonic.  Of course, like I said, I owned it for awhile so I don't know if they get weaker in time.  The price of the Pro Care is quite a bit less than the Sonic.  Therefore, I think the Pro Care is a much better deal.  The base unit is also smaller than that of the Sonic.  The Sonic didn't take up THAT much space, anyway, but still...So, in my opinion, the Oral-b toothbrushes are excellent.  And, I would go with the Pro Care over the Sonic because of price and power.Are they helpful with cleaning?  Yes.  I actually haven't had any cavities for the past 3 years and I think a lot of that success is due to using my Oral-b.  Get one.  :)",4
A3T4OHEAHOJ700,B003UKM9CO,"The Oral-B Professional Healthy Clean Precision 1000 is a nice electric toothbrush.  Unlike some cheaper brands, this unit oscillates as opposed to simply vibrating.  It is not super cheap but nor is it overly expensive.  On a high level, people wonder why use a powered toothbrush instead of a manual toothbrush.  It is arguable whether the powered brushes clean any better, but if you have limited mobility, are arthritic, etc. a powered brush can be very helpful.What's in the box?* Oral-B Professional Healthy Clean precision 1000 rechargeable toothbrush.* One toothbrush head.* Rechargeable handle.* Charging base.* Covered toothbrush head case.* Instruction booklet.SETUP:Preparing this brush for use is simple.  Plug in the charger, place the toothbrush on the base to begin charging.  Later, snap on the toothbrush head - that's it.The included brush head case attaches directly to the charging base if desired.  It may be left separate if you like.  The case is covered and holds up to four brush heads.  This is convenient if you use the brush for several people in a family, etc.The unit operates on a NiMH battery.  The battery is not replaceable by the consumer, which is a disadvantage.FUNCTIONALITY:There is only one button on the until, the power button.  The brush has one speed which is called Daily Use.  Some higher priced Oral-B models have three modes:  Daily Use, Sensitive, and Whitening.  The Daily Clean mode does a good job of brushing, and my teeth feel ""clean"" after use.The battery takes a good deal of time for the initial charge, advertised as 17 hours.  The brush may be left on the charger so that it is ""always charged"".  The unit CANNOT be used in a corded mode, so it operates only in a cordless fashion.  The brush holds a charge for a good period, so that you will get a couple of weeks of brushing, at 2 minutes each 2 times a day.The unit has two display icons: One that is shaped like a battery which lights green and blinks while the battery is charging, and the other icon is shaped like an electrical plug and lights amber when the unit needs to be charged.The unit includes an alerting system, which it kind of pauses every 30 seconds to alert you to move on to the ""next quadrant"" of teeth.  It pauses again at the end of 2 minutes (the assumed average time to brush your teeth.)  I think the 30 second interval is overkill, especially since tooth-brushing is a personal habit, and people brush different amounts of time on different areas of their mouth, some people may have more or fewer teeth, etc.Cleanup is pretty simple.  You remove the brush head and rinse it as you would any other toothbrush.  The handle and charger should not get wet!Overall, the brush performs well and works as advertised.  It has a good price point and a nice 2 year warranty.  It is simple to use, carry with you, and keep clean.  It also has several different brush heads available for purchase.  So if you are in the market for a powered toothbrush, give this one a look.PS - I think Oral-B does need a better (shorter) product name!  ""Oral-B Professional Healthy Clean Precision 1000"" is a bit long.",4
ARSQ2F9U315WG,B003UKM9CO,"This is the most basic of rechargeable electric toothbrushes, but it works very well. The charge lasts for quite a while, and while it doesn't feature automatic shut-off, it does beep every 30 seconds to make it easier for users to know when the 2-minute recommended brushing period has elapsed. The handle is very reasonably sized (in fact, my 5-year-old daughter has been the recipient of this toothbrush) for people of all ages and sizes. It does come with a charging stand add-on for more brush-heads if you happen to be sharing with other family members. All-in-all, it's a great basic brush that would work for any member of your family!",4
A3TX46J8SBZPG3,B003UKM9CO,"I got this toothbrush hoping to replace my old Sonicare Advance a4100.  It's smaller on the counter, doesn't have an opening under the brush head base to trap water and mold (I have to take my Sonicare top off and dry out the hole and the base of the brush head every darn time I use it to keep this crud from growing there) and has a wide range of inexpensive brush choices.  But, so far I haven't found it to do as good a job of cleaning my teeth, at least as far as I can tell based on the way my mouth feels after brushing.  My mouth and teeth feel noticeably cleaner and fresher after using the Sonicare versus using this Oral-B product.  So, I'm going to continue to try this one from time to time, but I think I'll stick with the Sonicare until it dies.  It's also worth noting that this Oral-B brush is quite a bit less expensive than the Sonicare and replacement brushes are a fraction of the cost of the ones for my Sonicare.  So, this product has a number of things going for it, but it just doesn't perform quite up to the level of its higher cost competitor in my unscientific testing.",4
A3AHDR4F2J7YXX,B003UKM9CO,"I have been using a water pick, floss, and regular toothbrush, but thought I would give this electric toothbrush a try to add to my repertoire of tooth and gum care.At first I loved the toothbrush and my teeth felt so clean afterwards (that feeling after the dental hygienist polishes your teeth), but after a bit of use I really missed my ol' standby manual toothbrush. I didn't feel like the electric brush got under the gum line and I was having a bit of pain on the gums since the electric brush is pretty rough and fast rotation speed.Also, I had a bit of trouble holding the electric brush, for some reason every once in a while it would go flying out of my hand (with great amusement and laughter).I really like this new gadget and will continue to use for ""polishing"" my teeth, but will continue to use my regular manual brush for gum health.",4
A2XNOB1T796Y6B,B003UKM9CO,"I was intrigued by this, as I've always wanted to try one of those toothbrushes you see at the dentist's office. Thanks to Vine, I got a chance. I've been using this since I got it and it's wonderful but I do have a few misgivings.First the good. This is a nice little toothbrush and it gives a really good clean. My teeth feel nice and smooth after using it and my gums feel pretty great as well. As compared to non-electric toothbrushes, this will give a superior clean. I also like that the head is smaller, which makes it easier to fit in my mouth at various angles. My mouth is a little on the small side, so huge toothbrush heads tend to be a little awkward. There's also a little container for you to keep various heads in, so if you want the entire family to use this (and at eighty dollars, why not) then you have storage. These are all things I'd praise about this brush.However, there are a few quibbles. Most of them are minor and didn't entirely take away from the product itself, so I didn't feel right detracting an extra star for them, as they wouldn't bother everyone. The only thing I took a star off for was for the first reason. First off, my brush would occasionally stop and start on rare occasions. I'm not sure if this was just a random glitch or if I didn't put the head on firmly enough, but it was a little annoying. (I pushed it down pretty securely though.) Secondly, I wasn't happy that this only came with one head and it only came in one speed. I'm aware that these brushes do get fancier and that usually means more money, but the price tag on this isn't cheap and you can purchase a basic brush that goes somewhat fast for far less. This cleans incredibly well and looks to be sturdier than some of the electric brushes I've had in the past, but if you're on a budget I'm not sure that there's enough here to really justify a toothbrush of this price range. I also was a little disappointed that the battery was non-replaceable. Once it stops re-charging (which admittedly isn't a short life span) you can't replace the battery. You should get years of use out of this, but that just sort of bugs me. Not a biggie, though.Overall this is a pretty spiffy brush. I absolutely love that the head is smaller and far easier to fit in my mouth. I love that it gives a really great clean and leaves my teeth feeling nice and smooth. (As close as you'll get to that ""just from the dentist feeling"" without going to the dentist or buying a three hundred dollar toothbrush.) I'm just disappointed at the lack of options for a toothbrush at this price range and at how the brush would have a brief little moment where it stopped for a fraction of a second. If you want more options but don't want to spend a lot, I'd recommend one of the water brushes out there. I've previously tried out theInterplak Sonic Water Jetand really loved it, especially the water floss. It's about half the price and has several speeds of water. I am aware that not everyone likes water brushes, though, so if you have the cash and want a nice electric brush then this one is worth checking out.",4
A1H88L8X6HM1BQ,B003UKM9CO,"This is a nice electric toothbrush that does a good job of cleaning your teeth. I was disappointed that it was missing the brushes when I received it, but I was able to purchase Oral-B replacement brushes, although they cost more than I thought they would! I liked that they included colored rings to fit on the brushes to allow more than one family member to use the unit and keep track of which brush is theirs.Once I had the brushes, it took over 12 hours for the unit to charge initially. After that, it has worked fine. It's easy to use with clear direction on use of the brush.I like the convenient storage place for the brushes that is attached to the base. Those with sensitive teeth or gums may prefer theOral-B Professional Healthy Clean + Sensitive Gum Care Precision 3000 Rechargeable Electric Toothbrushthat has a lower setting. However, this model is still a good toothbrush that is easy to use and works well.",4
AGJ0DW8O7D9FL,B003UKM9CO,"We have used these for AGES,,,they have recently updated the battery and charging system, and needed to be replaced. These can also take the small round heads, or the larger more regular toothbrush looking heads - both work great, and the toothbrush has a time that lets you know when you have hit every quadrant of your mouth successfully and lets you know when your have finished up! Nice gadget! *On a side bonus...you can clean your rings with it!",4
AHFGCH8LANEZK,B003UKM9CO,"I have tried the Oral-B electric toothbrush before, and I came away still loving my Sonicare.  I tried it again, wondering if perhaps I was too harsh in my review of the Oral-B, but I still love my Sonicare.  There are some aspects of the Oral-B that I do like, however there are a few points that say ""no way"" to me.  For instance, the thickness of the brush head is a big deal killer for me.  I measured the brush head of both my Sonicare and the Oral-B.  The Sonicare brush (I like the compact size) measurement from the middle of the brush head is 10mm (1 cm), and the Oral-B is 18mm.  That is almost twice as thick as the Sonicare.  When I am brushing and going around from the side to the front, the brush pops out of my mouth and lips because I have a smaller mouth.  If you have a big mouth with lots of teeth, maybe this is not an issue for you.  Thanks to my orthodontist in the 70s I had four plus my four wisdom teeth removed, so I feel like I have hardly any teeth, the arch of my teeth is a lot smaller than someone with a full set of teeth.I do like the way the Oral-B brushes behind my front teeth.  This is why I prefer the compact size Sonicare brush.  I don't like the way the Oral-B buzzes in between quadrants, and I really don't like the way it makes a weird buzzing, stop-start thing when your two minutes are up, and then continues to go.  The Sonicare just stops after two minutes.  If you want to continue, just press the button again.My final assessment of the Oral-B is personal preference.  I still prefer my Sonicare.",4
A57Q87B0TC9IJ,B003UKM9CO,"When I first ordered this toothbrush I figured I would be writing a negative review. but this electric toothbrush has won me over with its ease of use and cleaning power.  In particular, it does a fantastic job of getting in between teeth, or at least shoving toothpaste in between your teeth.  The smaller head allows you to get in back of and around your chompers easier.I knocked off a star because this model claims to have a sensor that lights up if you press too hard against your teeth.  I tried (to the point of nearly snapping the brush head off) but could never get the sensor to work.  It also stops and starts every 30 seconds.  This is supposed to be a notification to switch to brushing a different ""quadrant"" in your mouth but I find it just annoys me and disrupts my brushing.  Have we become so dumb that we need a reminder on our toothbrush?Aside from these minor gripes, I really do believe I am getting a superior brushing of the teeth and gums compared to a manual toothbrush and even one of those throwaway ""spinner"" brushes.  Twenty bucks for three refill heads isn't a horrible price.  You'll pay more in the long run if you switch to this versus sticking to cheap manual toothbrushes.  Perhaps you'll get your money back in the form of smaller dental bills.",4
A5GGAX5TXQH5S,B003UKM9CO,"I bought htis for my mom and she is really impressed with this and she like the way it works and she feels very comfortble with this tooth brush, thank you Oral-B",4
AKP60W5CP67VG,B003UKM9CO,"I used to have really bad breath in the morning although I brushed my teeth with a regular toothbrush the night before - so my dentist recommended I get an oscillating. I hate the way it feels in my mouth, I guess because I'm not used to it but now when I brush my teeth at night it doesn't smell in morning. More than I could ask for.",4
A3IY316DRNF5F2,B003UKM9CO,"I have had great check-ups since going to electric toothbrushes. They do a thorough job and leave your mouth feeling clean. This particular model runs a bit slower in revolutions than the higher end models, but I simply did not need the extra features and expense of the more expensive ones. It takes different Oral B brush heads (all expensive). Takes all night and half a day to charge fully. I rinse the brush as recommended and the handle then dry, after every use, but wished there was a brush cover.",4
A2ZY23X9IKXMON,B003UKM9CO,"Though not quite in the ""league"" of SoniCare, this device is most certainly of considerably greater quality and effectiveness than the ""garden variety"" battery-powered supermarket types. It certainly has had appeal for a health-conscious adolescent who was otherwise indifferent to electic toothbrushing units.",4
A2KMY4RVMJ1EP6,B003UKM9CO,"Having never owned anything other than a manual toothbrush before, I was ecstatic to be a guinea pig for Oral-B'sProfessional Healthy Clean Precision 1000 Rechargeable Electric Toothbrush, as I'd always wanted an electric toothbrush. The whole contraption is pretty easy to use and figure out, but I read through the instructions anyway, which included lots of helpful information. When charging on the small base, which can either be hooked to the brush head holder (that holds four heads) or left by itself, it flashes green until fully charged and then the light goes off. When it needs charged, another light will flash red. When in use, every thirty seconds the toothbrush will vibrate or stutter to remind the user to move on to a different quadrant (they break it up into fourths, illustrations in instructional pamphlet) during the recommended two minute brushing. My teeth feel buffed and my whole mouth feels much cleaner using this, and it obviously does a much better job than a manual, so I'm more than happy. I've noticed my teeth are even whiter and this is without a whitening mode. I like the fact that there are many interchangeable brush heads to suit different purposes or preferences too. I've seen some reviewers mention the fact that they can't get the other brushing modes to work, that is because there are no other modes. This is the 1000 model, so there's only the one. If interested in having more, theOral-B Professional Healthy Clean + Sensitive Gum Care Precision 3000 Rechargeable Electric Toothbrushhas the three modes mentioned in the manual. The product page for some of the other Oral-B Professional Healthy Clean Precision models on Amazon has a nice table (and also videos) that shows all the different models to pick the right one for your needs (Oral-B Professional Care 1000 Electric Toothbrush, 1 Count), which would be handy and help with the confusion if it was added onto the 1000's product details. I would definitely recommend this as a step up from the traditional manual toothbrush and if you're looking for a rather basic electric toothbrush, otherwise you might want to look at a more advanced model.What I like:- base is small so it takes up little space- easy to use: the lights to let me know when to charge or when it's done; the 30-second stuttering telling me to move on now- indicator bristles where the blue will fade eventually so I'll know when to replace the head- the pressure sensor will stop movement of the brush if too much pressure is exerted, I haven't run into that yet- the light blue/white coloring is pleasing, nothing flashy or garish. There's also a darker blue/white that is nice.- instructions are easy to understand, with clear illustrations and tips, the only problem would be it didn't say if this model did have the three brushing modes (daily clean, sensitive, and whitening), I had to figure that out by going online. Again, it only has the one daily clean mode, hence the 1000.- six different brush heads can be used with it (Oral-B Precision Clean Brush Head (4 ct.),Oral B Floss Action 3 pack brush head refill,Oral-B Pro White Replacement Electric Toothbrush Head (1 ct.),Oral-B Sensitive (3 Extra-Soft Brush heads), BRAUN REPLACEMENT ORTHO BRUSH set for use with braces, andOral-B Power Tip Replacement Brush Head, 1 count)Cons:- only one brush head was included, surely they could have added one other- takes some time to charge",4
A2PTG2LYS3X1HM,B003UKM9CO,"Good, trustworthy toothbrush. Interchangeable heads are nice. It's easy to keep clean. Has 30 second timer so you know how long you're brushing is section to get two minutes of brushing in. Like it!",4
A3OEIPLU13BEW2,B003UKM9CO,"these units are commonplace these days.... what is nice about this unit is, no batteries, and the chargers footprint is barely larger than the brush itself...great for crowded vanity tops...unit works as well as any other spinner I have used..",4
A2P74W2J3FZYKC,B003UKM9CO,"This is my first electric toothbrush. I wanted to get one because I felt like my manual couldn't get my teeth as clean as I wanted, and my dental hygenist said that I had plaque around my gumline. This toothbrush definitely takes care of that problem. I think it might be slightly too powerful, but I'd rather go a little over the top than not powerful enough.I like how the head is small and you can pinpoint on locations around your mouth, except that I feel that it doesn't hold enough toothpaste. Other reviews have said that they like how you ""don't need to use as much toothpaste,"" but I think you don't use enough. I put toothpaste on it for one side of my mouth, and then stop and reload halfway through for the other half. It's inconvenient, but otherwise I feel like half my mouth gets jipped on the toothpaste and doesn't get as clean.Another con that someone else mentioned--this toothbrush makes it almost impossible to keep from drooling all over. I have to lean over the sink in case I drool and usually stop one once or twice to spit while brushing to prevent it from dripping out of my mouth or ending up with a blue waterfall over my chin.I like how this toothbrush charges. When it's low the light turns red, when it's charging it blinks green, and when it's done charging it goes blank. Easy peasy. I also never felt the toothbrush losing power or become weaker when the red light came on to tell me to charge it.",4
ATS2855497V0I,B003UKM9CO,"I've used the Oral-B line of toothbrushes for over ten years, and I have been a happy customer, especially after the move to rechargeable batteries. This particular model is replacing a more moderately pricedOral-B Vitality Precision Clean Rechargeable Electric Toothbrushmodel. The Vitality is much less expensive than this ""Professional"" model; and it becomes a question of whether one should take the step up.First of all, any Oral-B toothbrush handle has a primary job of giving something to hold onto and drive the movement of the replaceable brush heads. These brush heads are interchangeable; they work whatever handle you buy, and I can't say that the more expensive handle does a better or worse job of driving it. I've been lately sampling theFloss Action Headand I like it quite a bit, especially after eating corn on the cob or pulled pork; and it works just as well on either handle.As for its function as a handle, I actually think the cheaper model is slightly better having a larger diameter, which fits my hand better, and having a slightly rubberized grip, while the Professional is hard plastic.The Professional shines in battery management. There is no easier way to ruin an Oral-B head than to try to use it as a non-electric toothbrush after you've let the battery die out. The Professional has a very convenient warning light that comes on when you are nearing the end of a charge. In my case, this took about a week of 2 a day brushings. So I was able to take it out of the shower and put it on its charger without having to endure a dead or dying battery tomorrow.  For those concerned about such things, the Professional allows you to open up the battery chamber and separately dispose of the battery when it's time to throw it away (which should be many years at least if my experience with the Vitality is a guide).You might want to take time perusing the manual. Even with my years of use, I hadn't been aware that the handle gives a little pulsation every 30 seconds to act as a stopwatch for you to give each section of your mouth a fixed amount of time for a proper cleaning. And man do my teeth feel clean after starting to follow the actual instructions.These Oral-Bs have a very convenient, and safe, inductive charging system which keeps exposed electrical contacts out of your bathroom.In summary, I recommend getting whichever Oral-B toothbrush you can afford. I would say the Professionals battery management is a big plus and might be worth the premium in an upscale household, but you might want to save your money and put it into their floss action heads.",4
AKHWZ3S1UVZAO,B003UKM9CO,"I've used Oral-B rechargeable electric toothbrushes since 1996.  To be honest, I like the early models better than the more recent ones.  My 1996 model lasted trouble-free until 2012, with use at least three times per day.  When my old toothbrush finally went, I took my brand-new spare out of the drawer, one my wife bought around 2006 (thinking my old one would be dying any day), and the switch lasted about two weeks.  (It stayed on, and would not shut off!)  So, I bought this one.  Been using it a couple of weeks and it works fine so far.  I'd give it five stars, but as I said, I don't like the feel of it as much as I did the much earlier model.  (How many times have we heard that said about a product?)  Still, no complaints.  I bought one of these for my wife last year, and it's still going strong--which is why I got this one for myself.  I'd buy another if I needed it.",4
A3CHCNPBZJSTFE,B003UKM9CO,"this brush is good. my dentist said my teeth look better after using it. It works. Pros: small footprint, makes mouth feel clean. Cons: long time to recharge, like 24 - 48 hours.",4
A306NASGVUDFKF,B003UKM9CO,We like this electric brush.  It is definitely much better than a basic manual brush but it does not irritate our teeth like a Sonic brand.We received a Sonic as a gift but never used it because it was too irritating on our teeth and gums. We then got this Oral-B and it is a really nice electric brush.  Our teeth are cleaner (you can feel the difference) and it is simple and comfortable to use.We really like the timer that helps keep us on track.,4
AQMUXDDCLJSSV,B003UKM9CO,"My wife always says I brush too hard since my toothbrush heads wear out twice as fast as hers.  When we got this, she thought that I'd finally learn that I was indeed brushing too hard.  Well, either that particular feature is not working on this Oral B toothbrush, or I am brushing with the right pressure.  I did try to really press down hard on it and it never did shut off.  So I'm thinking I might have one where that feature isn't working.  However, reading the other reviews, it sounds like others have gotten it to work.Other than that, this is a really great toothbrush.  My teeth feel especially clean when I go through the whole 2 min routine.  The toothbrush pulsates every 30 seconds to let you know it is time to move to a different quadrant of the mouth.  Without that, I'm sure my brushing would only take me about 80-90 seconds.The charger is small and compact: it won't take much space up on your counter.  I used to have an older model that had a wall mount kit.  This does not have that, but that's no big deal for me.  The booklet says the charge should last a week.  This is a factor for me, since my bathroom doesn't have a convenient outlet for keeping this on the charger every night, so I have the charger in another room and only charge the unit when it needs it.  In actuality, the red ""needs a charge"" light comes on probably about every 4 days (probably because I put too much pressure on my teeth).Overall, great toothbrush, with the best feature being the timed brushing cycle to ensure a really thorough job.",4
A331JXCK96ZK2P,B003UKM9CO,"I'm fortunate to have good teeth, but I don't have a good brushing technique. I use the old back and forth instead of the recommended up and down. It has caused some problems with receding gums from me being too harsh on them. I've been thinking about picking up an electric toothbrush and gave this one a try.I have to say I'm impressed. It recommends that you brush for 2 minutes - 30 seconds in each quadrant of your mouth. To help you achieve that, it pulses every 30 seconds so you know it is time to move on. I have found it has given me better consistency in my brushing and makes me ""chill"" when I am in a rush and would normally cut things a little shorter. The effect is great, nice smooth teeth that feel like you just left the dentist even though it's been a couple months since my last appointment. I just ordered and received some more heads so that my wife can also use it.The battery seems to last me about a week, which is fine since the charger is handy when it runs low. I'm very happy with it and wish I had started using it long ago.So why only 4 stars? It is very loud. My wife says it sounds like a hedge trimmer, which is a bit of an exaggeration, but not much. If she is asleep when I go to bed, I pull out my manual toothbrush. She wasn't quite as considerate to me this morning when she started brushing with it while I was still sleeping. Even with the bathroom door closed, it woke me up. I'm not sure if the higher end models are quieter, but if they are, it would be worth the extra money.",4
A17ARGMU3K0HGT,B003UKM9CO,"Only one speed, but it does the job and the price is right.  What more can I say?  Happy New Year.",4
A1ZGHA3IJV01BK,B003UKM9CO,"I have been using these for a while and you really do feel almost like you do after a trip to the dentist after every brush/floss/rinse. Great feeling, good product its a bit pricey but for that feeling it maybe be worth it plus there is a fine rebate right now as well. It seems like good quality item all around-give it a try",4
A34W7QA4J5UTOR,B003UKM9CO,"PROS: Leaves you with clean feeling mouth and teeth. It has a 30 second timer so that you can brush each quadrant of your mouth for the same amount of time.It turns off when you use too much pressure. This is a nice safety feature but I can't imagine putting that much pressure on your teeth. The brush exerts plenty of pressure on its own.The handle is easier to hold than most other electric toothbrushes. Usually the handle is clunky and awkwardly shaped. Not so with this one.CONS: This toothbrush doesn't have a two minute timer like my last toothbrush (Waterpik). My old brush turns off after two minutes. I tend to zone out while brushing and this little feature is great in letting me know when I'm done. (OK, I admit it, I'm not sticking to the quadrants! After years of brushing all over my mouth at once, I just can't deal with the quadrant routine!)In 6 months, when it's time to let the toothbrush charge down, I won't remember to do it. And even if I do recall it 8-12 months from now, it will be inconvenient. What am I supposed to brush my teeth with while this toothbrush goes on holiday?The manual caused me some confusion by suggesting that there was more than one mode and then not specifying which type of toothbrush had modes and which ones didn't. I'd thrown my box away before looking at the manual and I didn't know if there was more info there or not. This one only has one mode though some other Oral-B toothbrushes must come with daily cleaning, sensitive, and whitening.4 STARS: The head initially feels large if you're used to the regular toothbrush head. For days, I felt like I was using and orbital sander in my mouth. Despite the cons, this toothbrush is worth giving a try. The price is reasonable and it cleans as well as any good electric toothbrush.",4
A3SF716LKI8GXB,B003UKM9CO,"My first electric toothbrush and I don't know why I waited so long.This makes brushing fun and easy.  I have a problems with brushing too hard, but with this, I just set the brush on top of each tooth and let it do its job.  My teeth feel clean and slippery afterwards.  Just using the basic brush head alone, my teeth are whiter.  No kidding--I'm a serious tea and coffee drinker.The head itself does a clockwise/counterclockwise rotation.  Turning the head with my hand I get 20 degrees on each side (totaling in 40 degree sweep max).  Its impossible to see how much of that range is utilize with the naked, with the handle turned on.Unit comes with charging station, snap in brush head holder, one brush head and the handle.  The handle has no exposed contacts so I can assume it is an induction type charger.  Basically you don't have to worry about getting it wet when placing the handle on the charger or getting the handle wet when you're cleaning it.  If you choose to not use the snap in holder, it takes up minimal space and it mostly stable.A few cons I found with this toothbrush:- vibrates to the point of tickling my nose- I have to turn the handle off if I take the brush out away from my mouth otherwise, it's toothpaste-saliva everywhere (most noticeably the mirror)- price of replacement heads are steep.  If you're OCD about germs and getting the best brush and are buying for the whole family, then the costs can add up.None of the cons will lower my rating or recommendation.**Update**Vibrations no longer tickle my nose.  I must have become accustomed to it.A feature I forgot to mention above is that there's a 30-second pulse indicator, letting you know 30 seconds has passed.  It does this 3 times which the fourth is the grand finale of pulses and lets you know you've brushed for 2 minutes.  According to the directions, they spilt your teeth into 4 quadrants and the 30 second pulse is to switch quadrants.  I don't always follow it, but I like the feature.",4
ATN552TF5V40Z,B003UKM9CO,"So I think this is a good basic electric toothbrush. The head is tiny so it fits on each tooth and only takes a drop of toothpaste. It vibrates strongly, which I'm still trying to get used to. My skull vibrates and my eyeballs vibrate with it and it's a weird uncomfortable feeling. I found it doesn't reduce the need to floss even a little bit. It seems to clean the surfaces very well. But when I floss afterwards, it's amazing how much stuff still comes out from between the teeth. So it may be beneficial to use an electric toothbrush but if you do a good job on each tooth with a plain old manual toothbrush, I would probably save my money.",4
AUZATOD6RMECC,B003UKM9CO,"Works well. Will stop for a second on occasion when brushing the teeth, but that may be due to adding to much pressure. It does the job and for the price, I would buy one again.",4
A1XT5J531NVLX0,B003UKM9CO,This brush is better than my previous SonicCare electric toothbrush. Sonicare is more expensive and I had to buy 2 in the past year and a half to replace broken ones. This is a basic brush and does a good job. There are a variety of brush heads to suit your needs. I had to get used to the larger brush heads but do not notice anymore. I am pleased with my purchase so far.,4
AQSW6WDVCJGB8,B003UKM9CO,"I've been using the Philips SonicarePhilips Sonicare HX6932/10 FlexCare RS930 Rechargeable Electric Toothbrushfor a few years now and have to say that the Oral-B Professional Healthy Clean Precision 1000 Rechargeable Electric Toothbrush almost compares to it.Now, there are intrinsic differences that will always separate the two products, the obvious being that the Sonicare vibrates the brush head while the Oral-B oscillates and the difference in brush sizes - the Oral-B brushes a fair deal larger than the Philips which directly translates to comfort preferences for various people.The Oral-B does a fantastic job of cleaning the teeth and gums. The brust tip's gentle oscillating motions never felt too harsh but were strong enough to give me a feeling that the brush was doing it's job of sweeping away plaque build up. The battry life is pretty good from what I've seen.  I've used it for a week without leaving it on the base to charge and the brush is still going strong.A reccommended buy!",4
A2SNLGADWHAJYJ,B003UKM9CO,"I gave these as a gift and my friend thought it was very powerful for a toothbrush, said she liked that",4
A27GRVH9ZJGXLT,B003UKM9CO,"This is my first electric toothbrush and after a few days I can tell that it will get my teeth much cleaner than a regular brush.This model seems to have good battery life, at least initially.  I have used it several times in a week and I have not had to recharge it.  (I'm going to try to drain the battery all the way before recharging, to avoid the &#34;memory&#34; effect).Unfortunately, the stutter feature is really, really annoying.  And AFAIK there is absolutely no way to disable it.  For those who didn't know, after 30 seconds it pauses once for 1 second, after 60 seconds it pauses twice, and after 2 min it pauses 3 times.. or something like that.  I don't brush for a set length of time, I carefully get each side of each tooth.  So I do not need any timer feature, and the stuttering is just really, really annoying.  I wish it could just beep or have an LED light up or something.",4
A2JVBJUU2DL0WA,B003UKM9CO,"The Oral-B Professional Healthy Clean Precision 1000 is a great toothbrush. I've used a Sonicare in the past and the Oral-B leaves my teeth feeling just as clean as the Sonicare at a lower price.The hardest part of the setup is removing the toothbrush from the box (which isn't that hard). Once out you simply attach the brush head and plug in the base.The only draw back I've seen with the Oral-B is that the battery doesn't last near as long as the Sonicare. The Oral-B battery only lasts for 2 or 3 days. The Sonicare battery lasts for more than a week. If you travel a lot you will need to bring the base with you unless you are going on a short trip.Overall, I think the Oral-B Professional Healthy Clean Precision 1000 is an excellent option for anyone looking for an electric toothbrush but doesn't want to pay for a Sonicare.",4
A3QG3OPRAIBEL9,B003UKM9CO,"The first time I used this too brush I had to stop several times because it felt too powerful; however I didn't stop and now my teeth feel much better.  This is a POWERFUL toothbrush that does it's job! I didn't give it five stars yet because I have yet to see my dentist, if they say my teeth have improved I will change the rating to 5 stars.",4
A3D6QURO9W37I5,B003UKM9CO,"I usually used the Spinbrush from oral b but it was finally wearing out, so I decided to give this one try based on the reviews. I think it does a decent job. I don't usually have problems with my teeth or gums and dentist has always said my teeth were in very good shape. I have been using this for about a week and it works just as well. The 30 sec timer on it for each area of mouth (4 quadrants 30 sec each) is somewhat noticeable, but not much.I don't go by the 3 month rule. My other brush (oral b spinbrush)  had the same rule about changing heads, but I let mine go for almost 6 months and never had a problem with it wearing down or teeth and gums not getting cleaned, so I am hoping this will last as long. I think the 3 month thing is just more of a way to get people to buy brush heads more often then they need to make more money.  So only buy when you feel it is necessary (teeth and gums not getting as clean as they should) or you really notice the brush heads wearing out.",4
A3N9TOPHBENB9I,B003UKM9CO,"I have used a Sonicare toothbrush for years and years and years.  In fact, the poor old thing must be more than ten years old.  Given the fact that it probably does not have much more life left in it, I decided to try the Oral-B.Cons:The head is larger than the Sonic, and the first time I used it I found it to be a bit cumbersome.  (Got over that fast, though.)Pros:The Oral-B leaves my teeth feeling extremely clean.It doesn't have a collar (like the Sonicare) that traps gunk beneath it unless frequently cleaned.The unit is made by Braun, which is a very reputable company.The price of the device and the brushes is much more reasonable than the Sonicare.Conclusion:I am going to toss the Sonicare, and stick with the Oral-B.  Time, of course, will tell how durable it is, but for now I am quite satisfied with the product.",4
AP60EZKVIHI1J,B003UKM9CO,I have used Phillips Sonic Care before and I prefer Phillips over Oral-B.  Phillips is also recommended by my dentist.,4
