asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B003UKM9CO,A3TX46J8SBZPG3,4,"It's smaller on the counter, doesn't have an opening under the brush head base to trap water and mold (I have to take my Sonicare top off and dry out the hole and the base of the brush head every darn time I use it to keep this crud from growing there) and has a wide range of inexpensive brush choices.",brush head base,,Neutral,0.8212
B003UKM9CO,A3TX46J8SBZPG3,4,"It's smaller on the counter, doesn't have an opening under the brush head base to trap water and mold (I have to take my Sonicare top off and dry out the hole and the base of the brush head every darn time I use it to keep this crud from growing there) and has a wide range of inexpensive brush choices.",water,trap,Neutral,0.9157
B003UKM9CO,A3TX46J8SBZPG3,4,"It's smaller on the counter, doesn't have an opening under the brush head base to trap water and mold (I have to take my Sonicare top off and dry out the hole and the base of the brush head every darn time I use it to keep this crud from growing there) and has a wide range of inexpensive brush choices.",of the brush head,,Negative,0.8042
B003UKM9CO,A3TX46J8SBZPG3,4,"It's smaller on the counter, doesn't have an opening under the brush head base to trap water and mold (I have to take my Sonicare top off and dry out the hole and the base of the brush head every darn time I use it to keep this crud from growing there) and has a wide range of inexpensive brush choices.",brush choices,,Positive,0.6982
B003UKM9CO,A3TX46J8SBZPG3,4,"far I haven't found it to do as good a job of cleaning my teeth, at least as far as I can tell based on the way my mouth feels after brushing.",job,good,Positive,0.9736
B003UKM9CO,A3TX46J8SBZPG3,4,"far I haven't found it to do as good a job of cleaning my teeth, at least as far as I can tell based on the way my mouth feels after brushing.",cleaning,good,Positive,0.9611
B003UKM9CO,A3TX46J8SBZPG3,4,"far I haven't found it to do as good a job of cleaning my teeth, at least as far as I can tell based on the way my mouth feels after brushing.",teeth,cleaning,Positive,0.9537
B003UKM9CO,A3TX46J8SBZPG3,4,It's also worth noting that this Oral-B brush is quite a bit less expensive than the Sonicare and replacement brushes are a fraction of the cost of the ones for my Sonicare.,Oral - B brush,,Positive,0.985
B003UKM9CO,A3TX46J8SBZPG3,4,it just doesn't perform quite up to the level of its higher cost competitor in my unscientific testing.,perform,higher,Negative,0.9929
B003UKM9CO,A3AHDR4F2J7YXX,4,"I have been using a water pick, floss, and regular toothbrush,",water,using,Neutral,0.9797
B003UKM9CO,A3AHDR4F2J7YXX,4,"I have been using a water pick, floss, and regular toothbrush,",floss,regular,Neutral,0.973
B003UKM9CO,A3AHDR4F2J7YXX,4,thought I would give this electric toothbrush a try to add to my repertoire of tooth and gum care.,electric toothbrush,,Positive,0.8402
B003UKM9CO,A3AHDR4F2J7YXX,4,"At first I loved the toothbrush and my teeth felt so clean afterwards (that feeling after the dental hygienist polishes your teeth),",toothbrush,clean,Positive,0.9861
B003UKM9CO,A3AHDR4F2J7YXX,4,I didn't feel like the electric brush got under the gum line,electric brush,,Negative,0.9915
B003UKM9CO,A3AHDR4F2J7YXX,4,the electric brush is pretty rough and fast rotation speed.,electric brush,,Negative,0.7293
B003UKM9CO,A3AHDR4F2J7YXX,4,the electric brush is pretty rough and fast rotation speed.,rotation speed,,Positive,0.9117
B003UKM9CO,A3AHDR4F2J7YXX,4,"Also, I had a bit of trouble holding the electric brush, for some reason every once in a while it would go flying out of my hand (with great amusement and laughter).I really like this new gadget and will continue to use for ""polishing"" my teeth,",electric brush,,Negative,0.9618
B003UKM9CO,A3AHDR4F2J7YXX,4,will continue to use my regular manual brush for gum health.,manual,regular,Positive,0.795
B003UKM9CO,A2XNOB1T796Y6B,4,This is a nice little toothbrush and it gives a really good clean.,toothbrush,little,Positive,0.9985
B003UKM9CO,A2XNOB1T796Y6B,4,This is a nice little toothbrush and it gives a really good clean.,clean,good,Positive,0.9981
B003UKM9CO,A2XNOB1T796Y6B,4,My teeth feel nice and smooth after using it and my gums feel pretty great as well.,teeth,nice,Positive,0.9985
B003UKM9CO,A2XNOB1T796Y6B,4,My teeth feel nice and smooth after using it and my gums feel pretty great as well.,gums,great,Positive,0.9986
B003UKM9CO,A2XNOB1T796Y6B,4,"As compared to non-electric toothbrushes, this will give a superior clean.",clean,superior,Positive,0.9654
B003UKM9CO,A2XNOB1T796Y6B,4,"I also like that the head is smaller, which makes it easier to fit in my mouth at various angles.",head,smaller,Positive,0.7111
B003UKM9CO,A2XNOB1T796Y6B,4,"My mouth is a little on the small side,",mouth,little,Negative,0.9808
B003UKM9CO,A2XNOB1T796Y6B,4,huge toothbrush heads tend to be a little awkward.,toothbrush heads,,Negative,0.9936
B003UKM9CO,A2XNOB1T796Y6B,4,"There's also a little container for you to keep various heads in,",container,little,Neutral,0.9138
B003UKM9CO,A2XNOB1T796Y6B,4,"if you want the entire family to use this (and at eighty dollars, why not) then you have storage.",storage,have,Neutral,0.9344
B003UKM9CO,A2XNOB1T796Y6B,4,The only thing I took a star off for was for the first reason.,star,took,Negative,0.7716
B003UKM9CO,A2XNOB1T796Y6B,4,"First off, my brush would occasionally stop and start on rare occasions.",brush,stop,Negative,0.9454
B003UKM9CO,A2XNOB1T796Y6B,4,"I'm not sure if this was just a random glitch or if I didn't put the head on firmly enough,",glitch,random,Negative,0.9194
B003UKM9CO,A2XNOB1T796Y6B,4,"I'm aware that these brushes do get fancier and that usually means more money,",brushes,fancier,Negative,0.6632
B003UKM9CO,A2XNOB1T796Y6B,4,the price tag on this isn't cheap and you can purchase a basic brush that goes somewhat fast for far less.,price tag,,Negative,0.9842
B003UKM9CO,A2XNOB1T796Y6B,4,"This cleans incredibly well and looks to be sturdier than some of the electric brushes I've had in the past,",cleans,sturdier,Positive,0.997
B003UKM9CO,A2XNOB1T796Y6B,4,if you're on a budget I'm not sure that there's enough here to really justify a toothbrush of this price range.,toothbrush,justify,Negative,0.5499
B003UKM9CO,A2XNOB1T796Y6B,4,if you're on a budget I'm not sure that there's enough here to really justify a toothbrush of this price range.,price range,,Negative,0.5885
B003UKM9CO,A2XNOB1T796Y6B,4,I also was a little disappointed that the battery was non-replaceable.,battery,non,Negative,0.9946
B003UKM9CO,A2XNOB1T796Y6B,4,Once it stops re-charging (which admittedly isn't a short life span) you can't replace the battery.,- charging,,Negative,0.5828
B003UKM9CO,A2XNOB1T796Y6B,4,Once it stops re-charging (which admittedly isn't a short life span) you can't replace the battery.,battery,n't replace,Negative,0.8875
B003UKM9CO,A2XNOB1T796Y6B,4,Overall this is a pretty spiffy brush.,brush,spiffy,Positive,0.9979
B003UKM9CO,A2XNOB1T796Y6B,4,I absolutely love that the head is smaller and far easier to fit in my mouth.,head,smaller,Positive,0.6263
B003UKM9CO,A2XNOB1T796Y6B,4,I love that it gives a really great clean and leaves my teeth feeling nice and smooth.,clean,great,Positive,0.9982
B003UKM9CO,A2XNOB1T796Y6B,4,I love that it gives a really great clean and leaves my teeth feeling nice and smooth.,teeth,leaves,Positive,0.9986
B003UKM9CO,A2XNOB1T796Y6B,4,"(As close as you'll get to that ""just from the dentist feeling"" without going to the dentist or buying a three hundred dollar toothbrush.)",toothbrush,buying,Negative,0.5473
B003UKM9CO,A2XNOB1T796Y6B,4,I'm just disappointed at the lack of options for a toothbrush at this price range and at how the brush would have a brief little moment where it stopped for a fraction of a second.,price,brief,Negative,0.992
B003UKM9CO,A2XNOB1T796Y6B,4,If you want more options,options,more,Neutral,0.8643
B003UKM9CO,A2XNOB1T796Y6B,4,"don't want to spend a lot, I'd recommend one of the water brushes out there.",water brushes,,Positive,0.9975
B003UKM9CO,A2XNOB1T796Y6B,4,"I've previously tried out theInterplak Sonic Water Jetand really loved it, especially the water floss.",Jetand,loved,Positive,0.6199
B003UKM9CO,A2XNOB1T796Y6B,4,"I've previously tried out theInterplak Sonic Water Jetand really loved it, especially the water floss.",water floss,,Positive,0.994
B003UKM9CO,A2XNOB1T796Y6B,4,It's about half the price and has several speeds of water.,price,has,Positive,0.9528
B003UKM9CO,A2XNOB1T796Y6B,4,"I am aware that not everyone likes water brushes, though,",water,likes,Negative,0.5737
B003UKM9CO,A2XNOB1T796Y6B,4,if you have the cash and want a nice electric brush then this one is worth checking out.,electric brush,,Positive,0.9963
B003UKM9CO,A1H88L8X6HM1BQ,4,This is a nice electric toothbrush that does a good job of cleaning your teeth.,electric,nice,Positive,0.9981
B003UKM9CO,A1H88L8X6HM1BQ,4,"I was disappointed that it was missing the brushes when I received it,",brushes,missing,Negative,0.9947
B003UKM9CO,A1H88L8X6HM1BQ,4,"I was able to purchase Oral-B replacement brushes,",brushes,purchase,Positive,0.824
B003UKM9CO,A1H88L8X6HM1BQ,4,they cost more than I thought they would!,cost,more,Negative,0.9952
B003UKM9CO,A1H88L8X6HM1BQ,4,I liked that they included colored rings to fit on the brushes to allow more than one family member to use the unit and keep track of which brush is theirs.,colored,included,Positive,0.5113
B003UKM9CO,A1H88L8X6HM1BQ,4,"Once I had the brushes, it took over 12 hours for the unit to charge initially.",unit,charge,Negative,0.9897
B003UKM9CO,A1H88L8X6HM1BQ,4,"Once I had the brushes, it took over 12 hours for the unit to charge initially.",charge,took,Negative,0.9894
B003UKM9CO,A1H88L8X6HM1BQ,4,"After that, it has worked fine.",worked,worked,Positive,0.995
B003UKM9CO,A1H88L8X6HM1BQ,4,I like the convenient storage place for the brushes that is attached to the base.,storage place,,Positive,0.9741
B003UKM9CO,A1H88L8X6HM1BQ,4,"However, this model is",model,,Neutral,0.4961
B003UKM9CO,A1H88L8X6HM1BQ,4,a good toothbrush that is easy to use and works well.,toothbrush,good,Positive,0.9987
B003UKM9CO,A1H88L8X6HM1BQ,4,a good toothbrush that is easy to use and works well.,use,easy,Positive,0.9981
B003UKM9CO,AGJ0DW8O7D9FL,4,"We have used these for AGES,,,they have recently updated the battery and charging system, and needed to be replaced.",battery,charging,Neutral,0.8218
B003UKM9CO,AGJ0DW8O7D9FL,4,"We have used these for AGES,,,they have recently updated the battery and charging system, and needed to be replaced.",charging system,,Neutral,0.8854
B003UKM9CO,AHFGCH8LANEZK,4,"I have tried the Oral-B electric toothbrush before, and I came away",electric,Oral,Neutral,0.9073
B003UKM9CO,AHFGCH8LANEZK,4,loving my Sonicare.,Sonicare,loving,Positive,0.9988
B003UKM9CO,AHFGCH8LANEZK,4,"there are a few points that say ""no way"" to me.",points,few,Negative,0.9962
B003UKM9CO,AHFGCH8LANEZK,4,"For instance, the thickness of the brush head is a big deal killer for me.",thickness,big,Negative,0.9956
B003UKM9CO,AHFGCH8LANEZK,4,"For instance, the thickness of the brush head is a big deal killer for me.",brush head,,Negative,0.996
B003UKM9CO,AHFGCH8LANEZK,4,"I measured the brush head of both my Sonicare and the Oral-B.  The Sonicare brush (I like the compact size) measurement from the middle of the brush head is 10mm (1 cm), and the Oral-B is 18mm.",brush,measured,Neutral,0.7347
B003UKM9CO,AHFGCH8LANEZK,4,"I measured the brush head of both my Sonicare and the Oral-B.  The Sonicare brush (I like the compact size) measurement from the middle of the brush head is 10mm (1 cm), and the Oral-B is 18mm.",size,compact,Positive,0.4868
B003UKM9CO,AHFGCH8LANEZK,4,I have a smaller mouth.,mouth,smaller,Negative,0.9925
B003UKM9CO,AHFGCH8LANEZK,4,"If you have a big mouth with lots of teeth, maybe this is not an issue for you.",mouth,big,Neutral,0.7685
B003UKM9CO,AHFGCH8LANEZK,4,"I feel like I have hardly any teeth, the arch of my teeth is a lot smaller than someone with a full set of teeth.",arch of my teeth,,Negative,0.9952
B003UKM9CO,AHFGCH8LANEZK,4,This is why I prefer the compact size Sonicare brush.,size,compact,Positive,0.9914
B003UKM9CO,AHFGCH8LANEZK,4,The Sonicare just stops after two minutes.,Sonicare,stops,Negative,0.9961
B003UKM9CO,AHFGCH8LANEZK,4,"If you want to continue, just press the button again.",button,press,Neutral,0.9855
B003UKM9CO,AHFGCH8LANEZK,4,My final assessment of the Oral-B is personal preference.,Oral,final,Neutral,0.97
B003UKM9CO,A57Q87B0TC9IJ,4,but this electric toothbrush has won me over with its ease of use and cleaning power.,cleaning power,,Positive,0.9979
B003UKM9CO,A57Q87B0TC9IJ,4,"In particular, it does a fantastic job of getting in between teeth, or at least shoving toothpaste in between your teeth.",toothpaste,shoving,Neutral,0.8027
B003UKM9CO,A57Q87B0TC9IJ,4,The smaller head allows you to get in back of and around your chompers easier.,head,smaller,Negative,0.9667
B003UKM9CO,A57Q87B0TC9IJ,4,I knocked off a star,star,knocked,Negative,0.6506
B003UKM9CO,A57Q87B0TC9IJ,4,this model claims to have a sensor that lights up if you press too hard against your teeth.,sensor,have,Neutral,0.3982
B003UKM9CO,A57Q87B0TC9IJ,4,I tried (to the point of nearly snapping the brush head off),brush,snapping,Negative,0.968
B003UKM9CO,A57Q87B0TC9IJ,4,could never get the sensor to work.,sensor,work,Negative,0.9965
B003UKM9CO,A57Q87B0TC9IJ,4,It also stops and starts every 30 seconds.,stops,starts,Neutral,0.8813
B003UKM9CO,A57Q87B0TC9IJ,4,"This is supposed to be a notification to switch to brushing a different ""quadrant"" in your mouth",notification,switch,Negative,0.9184
B003UKM9CO,A57Q87B0TC9IJ,4,I find it just annoys me and disrupts my brushing.,brushing,disrupts,Negative,0.9968
B003UKM9CO,A57Q87B0TC9IJ,4,"dumb that we need a reminder on our toothbrush?Aside from these minor gripes, I really do believe I am getting a superior brushing of the teeth and gums compared to a manual toothbrush and even one of those throwaway ""spinner"" brushes.",brushing,superior,Negative,0.8129
B003UKM9CO,A57Q87B0TC9IJ,4,Twenty bucks for three refill heads isn't a horrible price.,price,horrible,Positive,0.5571
B003UKM9CO,A57Q87B0TC9IJ,4,Perhaps you'll get your money back in the form of smaller dental bills.,dental,smaller,Neutral,0.886
B003UKM9CO,A5GGAX5TXQH5S,4,"I bought htis for my mom and she is really impressed with this and she like the way it works and she feels very comfortble with this tooth brush, thank you Oral-B",works,like,Positive,0.9983
B003UKM9CO,AKP60W5CP67VG,4,I used to have really bad breath in the morning,breath,bad,Negative,0.9956
B003UKM9CO,AKP60W5CP67VG,4,I'm not used to it,used,used,Negative,0.9907
B003UKM9CO,AKP60W5CP67VG,4,but now when I brush my teeth at night it doesn't smell in morning.,smell,brush,Positive,0.8108
B003UKM9CO,A3IY316DRNF5F2,4,I have had great check-ups,check,great,Positive,0.9979
B003UKM9CO,A3IY316DRNF5F2,4,They do a thorough job and leave your mouth feeling clean.,job,thorough,Positive,0.9961
B003UKM9CO,A3IY316DRNF5F2,4,"This particular model runs a bit slower in revolutions than the higher end models,",runs,particular,Negative,0.9963
B003UKM9CO,A3IY316DRNF5F2,4,I simply did not need the extra features and expense of the more expensive ones.,features,extra,Neutral,0.5295
B003UKM9CO,A3IY316DRNF5F2,4,I simply did not need the extra features and expense of the more expensive ones.,expense,extra,Negative,0.6667
B003UKM9CO,A3IY316DRNF5F2,4,It takes different Oral B brush heads (all expensive).,B brush heads,,Negative,0.9863
B003UKM9CO,A3IY316DRNF5F2,4,Takes all night and half a day to charge fully.,charge,Takes,Neutral,0.4858
B003UKM9CO,A3IY316DRNF5F2,4,"I rinse the brush as recommended and the handle then dry, after every use,",brush,rinse,Neutral,0.744
B003UKM9CO,A3IY316DRNF5F2,4,"I rinse the brush as recommended and the handle then dry, after every use,",handle,dry,Negative,0.9567
B003UKM9CO,A3IY316DRNF5F2,4,wished there was a brush cover.,brush cover,,Negative,0.9919
B003UKM9CO,A2ZY23X9IKXMON,4,"Though not quite in the ""league"" of SoniCare, this device is most certainly of considerably greater quality and effectiveness than the ""garden variety"" battery-powered supermarket types.",effectiveness,greater,Neutral,0.6662
B003UKM9CO,A2KMY4RVMJ1EP6,4,"Having never owned anything other than a manual toothbrush before, I was ecstatic to be a guinea pig for Oral-B'sProfessional Healthy Clean Precision 1000 Rechargeable Electric Toothbrush, as I'd always wanted an electric toothbrush.",manual,other,Neutral,0.5831
B003UKM9CO,A2KMY4RVMJ1EP6,4,"Having never owned anything other than a manual toothbrush before, I was ecstatic to be a guinea pig for Oral-B'sProfessional Healthy Clean Precision 1000 Rechargeable Electric Toothbrush, as I'd always wanted an electric toothbrush.",Electric Toothbrush,,Positive,0.955
B003UKM9CO,A2KMY4RVMJ1EP6,4,"The whole contraption is pretty easy to use and figure out,",contraption,whole,Positive,0.998
B003UKM9CO,A2KMY4RVMJ1EP6,4,"The whole contraption is pretty easy to use and figure out,",use,figure,Positive,0.997
B003UKM9CO,A2KMY4RVMJ1EP6,4,"When charging on the small base, which can either be hooked to the brush head holder (that holds four heads) or left by itself, it flashes green until fully charged and then the light goes off.",brush head holder,,Neutral,0.968
B003UKM9CO,A2KMY4RVMJ1EP6,4,"When charging on the small base, which can either be hooked to the brush head holder (that holds four heads) or left by itself, it flashes green until fully charged and then the light goes off.",light,goes,Negative,0.8592
B003UKM9CO,A2KMY4RVMJ1EP6,4,"When it needs charged, another light will flash red.",light,flash,Negative,0.996
B003UKM9CO,A2KMY4RVMJ1EP6,4,"When in use, every thirty seconds the toothbrush will vibrate or stutter to remind the user to move on to a different quadrant (they break it up into fourths, illustrations in instructional pamphlet) during the recommended two minute brushing.",toothbrush,vibrate,Negative,0.9889
B003UKM9CO,A2KMY4RVMJ1EP6,4,"My teeth feel buffed and my whole mouth feels much cleaner using this, and it obviously does a much better job than a manual,",mouth,whole,Positive,0.9947
B003UKM9CO,A2KMY4RVMJ1EP6,4,I've noticed my teeth are even whiter and this is without a whitening mode.,teeth,noticed,Negative,0.8744
B003UKM9CO,A2KMY4RVMJ1EP6,4,I've noticed my teeth are even whiter and this is without a whitening mode.,whitening mode,,Negative,0.7157
B003UKM9CO,A2KMY4RVMJ1EP6,4,I like the fact that there are many interchangeable brush heads to suit different purposes or preferences too.,brush heads,,Positive,0.9969
B003UKM9CO,A2KMY4RVMJ1EP6,4,"I've seen some reviewers mention the fact that they can't get the other brushing modes to work, that is",brushing,other,Negative,0.9858
B003UKM9CO,A2KMY4RVMJ1EP6,4,there are no other modes.,modes,other,Negative,0.7427
B003UKM9CO,A2KMY4RVMJ1EP6,4,"If interested in having more, theOral-B Professional Healthy Clean + Sensitive Gum Care Precision 3000 Rechargeable Electric Toothbrushhas the three modes mentioned in the manual.",modes,mentioned,Neutral,0.9385
B003UKM9CO,A2KMY4RVMJ1EP6,4,"The product page for some of the other Oral-B Professional Healthy Clean Precision models on Amazon has a nice table (and also videos) that shows all the different models to pick the right one for your needs (Oral-B Professional Care 1000 Electric Toothbrush, 1 Count), which would be handy and help with the confusion if it was added onto the 1000's product details.",table,nice,Positive,0.9395
B003UKM9CO,A2KMY4RVMJ1EP6,4,"The product page for some of the other Oral-B Professional Healthy Clean Precision models on Amazon has a nice table (and also videos) that shows all the different models to pick the right one for your needs (Oral-B Professional Care 1000 Electric Toothbrush, 1 Count), which would be handy and help with the confusion if it was added onto the 1000's product details.",videos,shows,Positive,0.977
B003UKM9CO,A2KMY4RVMJ1EP6,4,"I would definitely recommend this as a step up from the traditional manual toothbrush and if you're looking for a rather basic electric toothbrush, otherwise you might want to look at a more advanced model.",manual,traditional,Neutral,0.6463
B003UKM9CO,A2KMY4RVMJ1EP6,4,"I would definitely recommend this as a step up from the traditional manual toothbrush and if you're looking for a rather basic electric toothbrush, otherwise you might want to look at a more advanced model.",electric,basic,Neutral,0.7414
B003UKM9CO,A2KMY4RVMJ1EP6,4,What I like:- base is small,base,like:-,Negative,0.9937
B003UKM9CO,A2KMY4RVMJ1EP6,4,it takes up little space- easy to use: the lights to let me know when to charge or when it's done; the 30-second stuttering telling me to move on now- indicator bristles where the blue will fade eventually,space,little,Positive,0.7246
B003UKM9CO,A2KMY4RVMJ1EP6,4,it takes up little space- easy to use: the lights to let me know when to charge or when it's done; the 30-second stuttering telling me to move on now- indicator bristles where the blue will fade eventually,use,easy,Positive,0.8224
B003UKM9CO,A2KMY4RVMJ1EP6,4,it takes up little space- easy to use: the lights to let me know when to charge or when it's done; the 30-second stuttering telling me to move on now- indicator bristles where the blue will fade eventually,lights,takes,Positive,0.783
B003UKM9CO,A2KMY4RVMJ1EP6,4,"I'll know when to replace the head- the pressure sensor will stop movement of the brush if too much pressure is exerted, I haven't run into that yet- the light blue/white coloring is pleasing, nothing flashy or garish.",pressure sensor,,Negative,0.7112
B003UKM9CO,A2KMY4RVMJ1EP6,4,"I'll know when to replace the head- the pressure sensor will stop movement of the brush if too much pressure is exerted, I haven't run into that yet- the light blue/white coloring is pleasing, nothing flashy or garish.",coloring,light,Positive,0.9486
B003UKM9CO,A2KMY4RVMJ1EP6,4,"There's also a darker blue/white that is nice.- instructions are easy to understand, with clear illustrations and tips, the only problem would be it didn't say if this model did have the three brushing modes (daily clean, sensitive, and whitening), I had to figure that out by going online.",instructions,easy,Positive,0.9952
B003UKM9CO,A2PTG2LYS3X1HM,4,"Good, trustworthy toothbrush.",toothbrush,Good,Positive,0.9987
B003UKM9CO,A2PTG2LYS3X1HM,4,Interchangeable heads are nice.,heads,Interchangeable,Positive,0.994
B003UKM9CO,A2PTG2LYS3X1HM,4,It's easy to keep clean.,clean,clean,Positive,0.9894
B003UKM9CO,A2PTG2LYS3X1HM,4,Has 30 second timer,timer,second,Positive,0.5237
B003UKM9CO,A2PTG2LYS3X1HM,4,so you know how long you're brushing is section to get two minutes of brushing in.,section,brushing,Negative,0.963
B003UKM9CO,A3OEIPLU13BEW2,4,these units are commonplace these days....,units,commonplace,Neutral,0.6391
B003UKM9CO,A3OEIPLU13BEW2,4,"what is nice about this unit is, no batteries, and the chargers footprint is barely larger than the brush itself...great for crowded vanity tops...unit works as well as any other spinner I have used..",batteries,nice,Positive,0.4901
B003UKM9CO,A3OEIPLU13BEW2,4,"what is nice about this unit is, no batteries, and the chargers footprint is barely larger than the brush itself...great for crowded vanity tops...unit works as well as any other spinner I have used..",chargers footprint,,Neutral,0.5448
B003UKM9CO,A2P74W2J3FZYKC,4,This is my first electric toothbrush.,electric,first,Positive,0.7416
B003UKM9CO,A2P74W2J3FZYKC,4,"I felt like my manual couldn't get my teeth as clean as I wanted, and my dental hygenist said that I had plaque around my gumline.",manual,n't get,Negative,0.9863
B003UKM9CO,A2P74W2J3FZYKC,4,This toothbrush definitely takes care of that problem.,toothbrush,takes,Positive,0.9968
B003UKM9CO,A2P74W2J3FZYKC,4,"I like how the head is small and you can pinpoint on locations around your mouth,",head,small,Negative,0.6283
B003UKM9CO,A2P74W2J3FZYKC,4,that I feel that it doesn't hold enough toothpaste.,toothpaste,enough,Negative,0.9286
B003UKM9CO,A2P74W2J3FZYKC,4,"Other reviews have said that they like how you ""don't need to use as much toothpaste,""",toothpaste,much,Positive,0.685
B003UKM9CO,A2P74W2J3FZYKC,4,"I put toothpaste on it for one side of my mouth, and then stop and reload halfway through for the other half.",toothpaste,put,Neutral,0.9369
B003UKM9CO,A2P74W2J3FZYKC,4,Another con that someone else mentioned--this toothbrush makes it almost impossible to keep from drooling all over.,toothbrush,makes,Negative,0.9951
B003UKM9CO,A2P74W2J3FZYKC,4,I like how this toothbrush charges.,charges,like,Positive,0.9625
B003UKM9CO,A2P74W2J3FZYKC,4,"When it's low the light turns red, when it's charging it blinks green, and when it's done charging it goes blank.",light,red,Negative,0.9937
B003UKM9CO,A2P74W2J3FZYKC,4,"When it's low the light turns red, when it's charging it blinks green, and when it's done charging it goes blank.",charging,red,Negative,0.9664
B003UKM9CO,A2P74W2J3FZYKC,4,I also never felt the toothbrush losing power or become weaker when the red light came on to tell me to charge it.,toothbrush,losing,Positive,0.8565
B003UKM9CO,A2P74W2J3FZYKC,4,I also never felt the toothbrush losing power or become weaker when the red light came on to tell me to charge it.,power,losing,Positive,0.796
B003UKM9CO,ATS2855497V0I,4,"I've used the Oral-B line of toothbrushes for over ten years, and I have been a happy customer, especially after the move to rechargeable batteries.",rechargeable batteries,,Neutral,0.8172
B003UKM9CO,ATS2855497V0I,4,This particular model is replacing a more moderately pricedOral-B Vitality Precision Clean Rechargeable Electric Toothbrushmodel.,pricedOral,replacing,Positive,0.4903
B003UKM9CO,ATS2855497V0I,4,"The Vitality is much less expensive than this ""Professional"" model; and it becomes a question of whether one should take the step up.",Vitality,expensive,Positive,0.9586
B003UKM9CO,ATS2855497V0I,4,"First of all, any Oral-B toothbrush handle has a primary job of giving something to hold onto and drive the movement of the replaceable brush heads.",toothbrush handle,,Neutral,0.7926
B003UKM9CO,ATS2855497V0I,4,"First of all, any Oral-B toothbrush handle has a primary job of giving something to hold onto and drive the movement of the replaceable brush heads.",brush heads,,Neutral,0.9607
B003UKM9CO,ATS2855497V0I,4,"These brush heads are interchangeable; they work whatever handle you buy, and I can't say that the more expensive handle does a better or worse job of driving it.",brush heads,,Positive,0.6584
B003UKM9CO,ATS2855497V0I,4,"These brush heads are interchangeable; they work whatever handle you buy, and I can't say that the more expensive handle does a better or worse job of driving it.",handle,buy,Neutral,0.827
B003UKM9CO,ATS2855497V0I,4,"These brush heads are interchangeable; they work whatever handle you buy, and I can't say that the more expensive handle does a better or worse job of driving it.",driving,worse,Negative,0.8261
B003UKM9CO,ATS2855497V0I,4,"Action Headand I like it quite a bit, especially after eating corn on the cob or pulled pork; and it works just as well on either handle.",Action Headand,,Positive,0.9974
B003UKM9CO,ATS2855497V0I,4,"Action Headand I like it quite a bit, especially after eating corn on the cob or pulled pork; and it works just as well on either handle.",corn,eating,Neutral,0.5969
B003UKM9CO,ATS2855497V0I,4,"As for its function as a handle, I actually think the cheaper model is slightly better having a larger diameter, which fits my hand better, and having a slightly rubberized grip,",diameter,larger,Positive,0.9874
B003UKM9CO,ATS2855497V0I,4,"As for its function as a handle, I actually think the cheaper model is slightly better having a larger diameter, which fits my hand better, and having a slightly rubberized grip,",grip,rubberized,Positive,0.6224
B003UKM9CO,ATS2855497V0I,4,the Professional is hard plastic.,Professional,hard,Neutral,0.8216
B003UKM9CO,ATS2855497V0I,4,The Professional shines in battery management.,battery management,,Positive,0.995
B003UKM9CO,ATS2855497V0I,4,There is no easier way to ruin an Oral-B head than to try to use it as a non-electric toothbrush after you've let the battery die out.,battery,die,Neutral,0.7926
B003UKM9CO,ATS2855497V0I,4,The Professional has a very convenient warning light that comes on when you are nearing the end of a charge.,warning light,,Positive,0.9908
B003UKM9CO,ATS2855497V0I,4,So I was able to take it out of the shower and put it on its charger without having to endure a dead or dying battery tomorrow.,battery,dying,Negative,0.9375
B003UKM9CO,ATS2855497V0I,4,"For those concerned about such things, the Professional allows you to open up the battery chamber and separately dispose of the battery when it's time to throw it away (which should be many years at least if my experience with the Vitality is a guide).You might want to take time perusing the manual.",battery chamber,,Neutral,0.9653
B003UKM9CO,ATS2855497V0I,4,"For those concerned about such things, the Professional allows you to open up the battery chamber and separately dispose of the battery when it's time to throw it away (which should be many years at least if my experience with the Vitality is a guide).You might want to take time perusing the manual.",manual,perusing,Neutral,0.902
B003UKM9CO,ATS2855497V0I,4,"Even with my years of use, I hadn't been aware that the handle gives a little pulsation every 30 seconds to act as a stopwatch for you to give each section of your mouth a fixed amount of time for a proper cleaning.",handle,gives,Negative,0.588
B003UKM9CO,ATS2855497V0I,4,And man do my teeth feel clean after starting to follow the actual instructions.,instructions,actual,Negative,0.7134
B003UKM9CO,ATS2855497V0I,4,"These Oral-Bs have a very convenient, and safe, inductive charging system which keeps exposed electrical contacts out of your bathroom.",inductive charging system,,Positive,0.95
B003UKM9CO,ATS2855497V0I,4,"In summary, I recommend getting whichever Oral-B toothbrush you can afford.",toothbrush,getting,Positive,0.9949
B003UKM9CO,ATS2855497V0I,4,"I would say the Professionals battery management is a big plus and might be worth the premium in an upscale household,",battery management,,Positive,0.8879
B003UKM9CO,ATS2855497V0I,4,"I would say the Professionals battery management is a big plus and might be worth the premium in an upscale household,",premium,worth,Positive,0.7472
B003UKM9CO,AKHWZ3S1UVZAO,4,"To be honest, I like the early models better than the more recent ones.",models,early,Positive,0.9234
B003UKM9CO,AKHWZ3S1UVZAO,4,"(It stayed on, and would not shut off!)",shut,stayed,Negative,0.9004
B003UKM9CO,AKHWZ3S1UVZAO,4,Been using it a couple of weeks and it works fine,works,using,Positive,0.997
